user_id,activity,timestamp,hour,day_of_week,is_weekend,minutes_since_midnight,time_since_last_drink,time_since_last_eat,time_since_last_outside,avg_drink_gap,avg_eat_gap,minutes_until_next
1,eat,2025-10-29 21:55:00,21,2,0,1315,293.0,0.0,498.0,419.5527950310559,835.2125,48.0
1,drink,2025-10-29 22:43:00,22,2,0,1363,0.0,48.0,546.0,419.5527950310559,835.2125,781.0
1,drink,2025-10-30 11:44:00,11,3,0,704,0.0,829.0,1327.0,419.5527950310559,835.2125,20.0
1,eat,2025-10-30 12:04:00,12,3,0,724,20.0,0.0,1347.0,419.5527950310559,835.2125,0.0
1,drink,2025-10-30 12:04:00,12,3,0,724,0.0,0.0,1347.0,419.5527950310559,835.2125,122.0
1,outside_in,2025-10-30 14:06:00,14,3,0,846,122.0,122.0,0.0,419.5527950310559,835.2125,35.0
1,outside_out,2025-10-30 14:41:00,14,3,0,881,157.0,157.0,35.0,419.5527950310559,835.2125,92.0
1,drink,2025-10-30 16:13:00,16,3,0,973,0.0,249.0,127.0,419.5527950310559,835.2125,48.0
1,eat,2025-10-30 17:01:00,17,3,0,1021,48.0,0.0,175.0,419.5527950310559,835.2125,0.0
1,drink,2025-10-30 17:01:00,17,3,0,1021,0.0,0.0,175.0,419.5527950310559,835.2125,306.0
1,eat,2025-10-30 22:07:00,22,3,0,1327,306.0,0.0,481.0,419.5527950310559,835.2125,71.0
1,drink,2025-10-30 23:18:00,23,3,0,1398,0.0,71.0,552.0,419.5527950310559,835.2125,
